;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
27.;317923;14.02.2005;UNILEVER VENTURES LTD;BRAND NEW BRANDS INC.;US;2011 / 2013 / 2015 / 2021 / 2022 / 2023 / 2024 / 2026 / 2032 / 2033 / 2034 / 2035 / 2037 / 2038 / 2041 / 2043 / 2044 / 2045 / 2046 / 2047 / 2048 / 2051 / 2052 / 2053 / 2062 / 2063 / 2064 / 2066 / 2068 / 2075 / 2077 / 2079 / 2082 / 2083 / 2084 / 2085 / 2086 / 2087 / 2091 / 2095 / 2096 / 2097 / 2098 / 2099 / 5461;Minority stake unknown %
28.;1601295753;25.08.2011;UNILEVER VENTURES LTD;ENERGYHUB INC.;US;7371 / 7374;Minority stake unknown %
29.;484496;17.10.2006;UNILEVER VENTURES LTD;EFFICAS INC.;US;2836 / 8731;Minority stake unknown %
30.;1601120897;08.12.2008;UNILEVER VENTURES LTD;EXPRESSO FITNESS CORPORATION;US;3571 / 3572 / 3575 / 3651 / 3652 / 3661 / 3663 / 3669 / 3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679 / 3695 / 3812 / 3822 / 3823 / 3824 / 3825 / 3826 / 3829 / 3844 / 3845 / 7371 / 7372;Minority stake unknown %
31.;1601105012;19.08.2009;UNILEVER VENTURES LTD;NOVOMER INC.;US;8731;Minority stake unknown %
32.;1909317607;07.12.2015;UNILEVER VENTURES LTD;SCA INVESTMENTS LTD;GB;4215 / 4513 / 5812;Minority stake unknown %
33.;492784;16.11.2006;UNILEVER VENTURES LTD;PHARMAKODEX LTD;GB;2834 / 8731;Minority stake unknown %
34.;1601034981;03.12.2008;UNILEVER VENTURES LTD;CHROMATIN INC.;US;0139 / 0191 / 8731;Minority stake unknown %
35.;1909506335;02.11.2016;UNILEVER VENTURES LTD;SCA INVESTMENTS LTD;GB;4215 / 4513 / 5812;Minority stake unknown %
36.;1601205162;21.07.2010;UNILEVER VENTURES LTD;SECOND ROTATION INC.;US;5731 / 5961;Minority stake unknown %
37.;1601079189;19.05.2009;UNILEVER VENTURES LTD;ELIXIR PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
38.;1601016202;18.07.2008;UNILEVER VENTURES LTD;HALOSOURCE INC.;US;2819 / 2899;Minority stake unknown %
39.;1601275199;01.06.2011;UNILEVER VENTURES LTD;ALLIANCE HEALTH NETWORKS INC.;US;7371 / 7374 / 8999;Minority stake unknown %
40.;1601311469;25.10.2011;UNILEVER VENTURES LTD;CHROMATIN INC.;US;0139 / 0191 / 8731;Minority stake unknown %
41.;543555;05.06.2007;UNILEVER VENTURES LTD;DREAMERZ FOODS INC.;US;2035 / 2068 / 2087 / 2095 / 2096 / 2099;Minority stake unknown %
42.;1909136018;11.08.2014;UNILEVER VENTURES LTD;GAZELLE INC.;US;5731 / 5961;Minority stake unknown %
43.;531365;07.04.2007;UNILEVER VENTURES LTD;ATTUNE FOODS INC.;US;2099;Minority stake unknown %
44.;1909146459;15.09.2014;UNILEVER VENTURES LTD;SCA INVESTMENTS LTD;GB;4215 / 4513 / 5812;Minority stake unknown %
45.;1941056087;05.03.2018;UNILEVER VENTURES LTD;TRUE BOTANICALS INC.;US;2844;Minority stake unknown %
46.;1601192783;01.06.2010;UNILEVER VENTURES LTD;P2I LTD;GB;2899 / 8731;Minority stake unknown %
47.;288556;27.10.2004;UNILEVER VENTURES LTD;CHROMATIN INC.;US;0139 / 0191 / 8731;Minority stake unknown %
48.;1943035290;22.05.2018;UNILEVER VENTURES LTD;AAIDEA SOLUTIONS PVT LTD;IN;7372;Minority stake unknown %
49.;1909220005;07.04.2015;UNILEVER VENTURES LTD;WATERSMART SOFTWARE INC.;US;7371 / 7374;Minority stake unknown %
50.;1601097017;20.07.2009;UNILEVER VENTURES LTD;P2I LTD;GB;2899 / 8731;Minority stake unknown %
51.;593318;07.11.2007;UNILEVER VENTURES LTD;NOVOMER INC.;US;8731;Minority stake unknown %
52.;317027;10.02.2005;UNILEVER VENTURES LTD;PIONETICS CORPORATION;US;3589 / 3599;Minority stake unknown %
53.;1601141515;31.08.2006;UNILEVER VENTURES LTD;LIGHTFULL FOODS INC.;US;2011 / 2013 / 2015 / 2021 / 2022 / 2023 / 2024 / 2026 / 2032 / 2033 / 2034 / 2035 / 2037 / 2038 / 2041 / 2043 / 2044 / 2045 / 2046 / 2047 / 2048 / 2051 / 2052 / 2053 / 2062 / 2063 / 2064 / 2066 / 2068 / 2075 / 2077 / 2079 / 2082 / 2083 / 2084 / 2085 / 2086 / 2087 / 2091 / 2095 / 2096 / 2097 / 2098 / 2099 / 5461;Minority stake unknown %
54.;1601354346;21.03.2012;UNILEVER VENTURES LTD;YUMMLY INC.;US;8999;Minority stake unknown %
55.;1601105525;19.08.2009;UNILEVER VENTURES LTD;EXPRESSO FITNESS CORPORATION;US;3571 / 3572 / 3575 / 3651 / 3652 / 3661 / 3663 / 3669 / 3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679 / 3695 / 3812 / 3822 / 3823 / 3824 / 3825 / 3826 / 3829 / 3844 / 3845 / 7371 / 7372;Minority stake unknown %
56.;525408;14.03.2007;UNILEVER VENTURES LTD;HALOSOURCE INC.;US;2819 / 2899;Minority stake unknown %
57.;1909264289;30.06.2015;UNILEVER VENTURES LTD;VOLTEA LTD;GB;4941 / 4971 / 8731;Minority stake unknown %
58.;1601135926;18.11.2009;UNILEVER VENTURES LTD;GOODGUIDE INC.;US;7371 / 7374;Minority stake unknown %
59.;1601001768;12.05.2008;UNILEVER VENTURES LTD;CYDEN LTD;GB;3841;Minority stake unknown %
60.;1909584653;23.05.2017;UNILEVER VENTURES LTD;DISCUSS.IO INC.;US;7374 / 8732;Minority stake unknown %
61.;488269;31.10.2006;UNILEVER VENTURES LTD;BIOFISICA INC.;US;3841 / 3842 / 3843 / 3851 / 8072 / 8731;Minority stake unknown %
62.;1601343479;15.02.2012;UNILEVER VENTURES LTD;ON-Q-ITY INC.;US;2835 / 8731;Minority stake unknown %
63.;1909014350;27.08.2013;UNILEVER VENTURES LTD;WATERSMART SOFTWARE INC.;US;7371 / 7374;Minority stake unknown %
64.;1909574090;24.04.2017;UNILEVER VENTURES LTD;BLOW LTD;GB;5961 / 5999 / 7231 / 7374;Minority stake unknown %
65.;1941092945;31.10.2018;UNILEVER VENTURES LTD;COGNITIONX LTD;GB;7374;Minority stake unknown %
66.;1601153931;26.01.2010;UNILEVER VENTURES LTD;MILIFE COACHING LTD;GB;7299;Minority stake unknown %
67.;1943062625;23.01.2018;UNILEVER VENTURES LTD;AAIDEA SOLUTIONS PVT LTD;IN;7372;Minority stake unknown %
68.;649750;21.04.2008;UNILEVER VENTURES LTD;BIOFISICA INC.;US;3841 / 3842 / 3843 / 3851 / 8072 / 8731;Minority stake unknown %
69.;1601015216;09.09.2008;UNILEVER VENTURES LTD;BAC BV;NL;3589 / 3599 / 8731;Minority stake unknown %
70.;1601072528;;UNILEVER VENTURES LTD;LIVING HARVEST CONSCIOUS NUTRITION INC.;US;2026 / 2075;Minority stake unknown %
71.;1909448495;08.06.2016;UNILEVER VENTURES LTD;BLOW LTD;GB;5961 / 5999 / 7231 / 7374;Minority stake 16.381%
72.;1941085222;15.05.2018;UNILEVER VENTURES LTD;THRYVE INC.;US;3841 / 8734;Minority stake unknown %
73.;1909427583;15.04.2016;UNILEVER VENTURES LTD;DISCUSS.IO INC.;US;7374 / 8732;Minority stake unknown %
74.;1601379717;11.06.2012;UNILEVER VENTURES LTD;WATERSMART SOFTWARE INC.;US;7371 / 7374;Minority stake unknown %
75.;1601274799;16.05.2011;UNILEVER VENTURES LTD;WATERSMART SOFTWARE INC.;US;7371 / 7374;Minority stake unknown %
76.;148154;30.01.2003;UNILEVER VENTURES LTD;BRAINJUICER.COM LTD;GB;7379 / 8732;Minority stake 40%
77.;259111;31.12.2003;UNILEVER VENTURES LTD;INSENSE LTD;GB;3841 / 3842 / 3843 / 3851 / 8072 / 8731;Minority stake unknown %
78.;354735;16.06.2005;UNILEVER VENTURES LTD;TEXTRONICS INC.;US;2299 / 2399;Minority stake unknown %
79.;1601029654;14.04.2008;UNILEVER VENTURES LTD;P2I LTD;GB;2899 / 8731;Minority stake unknown %
80.;1601043564;15.01.2009;UNILEVER VENTURES LTD;MILIFE COACHING LTD;GB;7299;Minority stake unknown %
81.;1601067805;07.04.2009;UNILEVER VENTURES LTD;ENERGYHUB INC.;US;7371 / 7374;Minority stake unknown %
82.;1601103197;31.12.2007;UNILEVER VENTURES LTD;SPA & SALON HOLDINGS LTD;GB;7991 / 7997;Minority stake unknown %
83.;1601103205;31.12.2006;UNILEVER VENTURES LTD;VOLTEA LTD;GB;4941 / 4971 / 8731;Minority stake unknown %
84.;1601103209;31.12.2005;UNILEVER VENTURES LTD;VITAMIN BRANDS LTD;GB;2086;Minority stake unknown %
85.;1601282177;27.06.2011;UNILEVER VENTURES LTD;IOTA NANOSOLUTIONS LTD;GB;8731 / 8734;Minority stake unknown %
86.;1601316537;13.10.2011;UNILEVER VENTURES LTD;RECYCLE REWARDS INC.;US;4953;Minority stake
87.;1909543202;08.02.2017;UNILEVER VENTURES LTD;PASS THE PARCEL APP UK LTD;GB;7372;Minority stake unknown %
88.;1909578946;09.05.2017;UNILEVER VENTURES LTD;NUTRACEUTICAL WELLNESS INC.;US;2834;Minority stake unknown %
89.;1909597669;27.06.2017;UNILEVER VENTURES LTD;MACHINEVANTAGE;US;7371;Minority stake unknown %
90.;1909613022;02.08.2017;UNILEVER VENTURES LTD;HELPLING GMBH;DE;7374;Minority stake unknown %
91.;1941039461;29.01.2018;UNILEVER VENTURES LTD;GALLINEE LTD;GB;2834;Minority stake unknown %
