;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
106.;1601255216;10.04.2013;NOVARTIS VENTURE FUND;ADVANCED ANIMAL DIAGNOSTICS INC.;US;3841 / 8731;Minority stake unknown %
107.;1601148973;07.01.2010;NOVARTIS VENTURE FUND;MICROCHIPS INC.;US;3829 / 3841 / 8731;Minority stake unknown %
108.;1909201697;17.02.2015;NOVARTIS VENTURE FUND;VAXIN INC.;US;8731;Minority stake unknown %
109.;493527;31.05.2006;NOVARTIS VENTURE FUND;INTRADIGM CORPORATION;US;2834 / 8731;Minority stake unknown %
110.;1601416307;30.10.2012;NOVARTIS VENTURE FUND;THESAN PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
111.;453874;23.06.2006;NOVARTIS VENTURE FUND;GLYCOMIMETICS INC.;US;2834 / 8731;Minority stake unknown %
112.;1909158538;22.10.2014;NOVARTIS VENTURE FUND;FORENDO PHARMA OY;FI;2834 / 8731;Minority stake unknown %
113.;1909176882;09.12.2014;NOVARTIS VENTURE FUND;ADVANCED ANIMAL DIAGNOSTICS INC.;US;3841 / 8731;Minority stake unknown %
114.;1909169695;18.11.2014;NOVARTIS VENTURE FUND;INTELLIA THERAPEUTICS INC.;US;8731;Minority stake unknown %
115.;529340;04.04.2007;NOVARTIS VENTURE FUND;PROTEMIX CORPORATION LTD;NZ;2834 / 8731;Minority stake unknown %
116.;318478;15.02.2005;NOVARTIS VENTURE FUND;GENETICS COMPANY INC., THE;CH;2833 / 2834 / 8731;Minority stake unknown %
117.;1601292788;15.08.2011;NOVARTIS VENTURE FUND;PULMATRIX INC.;US;2834 / 8731;Minority stake unknown %
118.;1601176869;31.05.2000;NOVARTIS VENTURE FUND;NOVIMMUNE SA;CH;2834 / 8731;Minority stake unknown %
119.;1909607582;20.07.2017;NOVARTIS VENTURE FUND;NEUROVIA INC.;US;2833 / 2834 / 2835 / 2836;Minority stake unknown %
120.;550112;18.06.2007;NOVARTIS VENTURE FUND;ADENOSINE THERAPEUTICS LLC;US;2834 / 8731;Minority stake unknown %
121.;105123;07.01.2002;NOVARTIS VENTURE FUND;SPEEDEL PHARMA AG;CH;2833 / 2834 / 2835 / 2836 / 8731;Minority stake unknown %
122.;1601047093;30.01.2009;NOVARTIS VENTURE FUND;SONITUS MEDICAL INC.;US;3841 / 8731;Minority stake unknown %
123.;528746;03.04.2007;NOVARTIS VENTURE FUND;MICROCHIPS INC.;US;3829 / 3841 / 8731;Minority stake unknown %
124.;181848;07.05.2001;NOVARTIS VENTURE FUND;AGY THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
125.;1601356096;26.03.2012;NOVARTIS VENTURE FUND;IMAGINAB INC.;US;2834 / 8731;Minority stake unknown %
126.;407803;07.01.2006;NOVARTIS VENTURE FUND;ERAGEN BIOSCIENCES INC.;US;3826 / 8731;Minority stake unknown %
127.;1909582669;22.05.2017;NOVARTIS VENTURE FUND;ICEBREAKER HEALTH INC.;US;7374;Minority stake unknown %
128.;1601428835;11.12.2012;NOVARTIS VENTURE FUND;GALERA THERAPEUTICS LLC;US;2834 / 8731;Minority stake unknown %
129.;543922;06.06.2007;NOVARTIS VENTURE FUND;TEPHA INC.;US;3841 / 3842 / 8731;Minority stake unknown %
130.;207584;14.11.2003;NOVARTIS VENTURE FUND;GENETICS COMPANY INC., THE;CH;2833 / 2834 / 8731;Minority stake unknown %
131.;288808;28.10.2004;NOVARTIS VENTURE FUND;CATALYST BIOSCIENCES INC.;US;2834 / 8731;Minority stake unknown %
132.;1601173559;20.08.2010;NOVARTIS VENTURE FUND;ANCHOR THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
133.;646591;15.04.2008;NOVARTIS VENTURE FUND;AILERON THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
134.;101707;21.11.2002;NOVARTIS VENTURE FUND;ESBATECH AG;CH;2834 / 8731 / 8734;Minority stake unknown %
135.;168505;05.08.2004;NOVARTIS VENTURE FUND;GLYCOMIMETICS INC.;US;2834 / 8731;Minority stake unknown %
136.;284537;12.10.2004;NOVARTIS VENTURE FUND;SYMETIS SA;CH;3841 / 8731;Minority stake unknown %
137.;524401;19.03.2007;NOVARTIS VENTURE FUND;OKAIROS AG;CH;2834 / 8731;Minority stake unknown %
138.;279536;22.09.2004;NOVARTIS VENTURE FUND;NURA INC.;US;2834 / 8731;Minority stake unknown %
139.;496316;18.06.2007;NOVARTIS VENTURE FUND;CEQUENT PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
140.;1601035977;10.12.2008;NOVARTIS VENTURE FUND;DIAGNOPLEX;CH;8731;Minority stake unknown %
141.;193869;06.10.2004;NOVARTIS VENTURE FUND;MIIKANA THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
142.;544149;06.06.2007;NOVARTIS VENTURE FUND;AILERON THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
143.;1909103937;15.05.2014;NOVARTIS VENTURE FUND;SORBENT THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
144.;1601232361;29.11.2010;NOVARTIS VENTURE FUND;COVAGEN AG;CH;2834 / 8731;Minority stake unknown %
145.;233065;15.03.2004;NOVARTIS VENTURE FUND;ATUGEN AG;DE;8731;Minority stake unknown %
146.;1601428572;10.12.2012;NOVARTIS VENTURE FUND;BICYCLE THERAPEUTICS LTD;GB;8731;Minority stake unknown %
147.;1601113943;16.09.2009;NOVARTIS VENTURE FUND;PHARMABCINE INC.;KR;2834 / 8731;Minority stake unknown %
148.;1601035512;12.09.2005;NOVARTIS VENTURE FUND;DESTINY PHARMA LTD;GB;2834 / 8731;Minority stake unknown %
149.;1909241721;03.06.2015;NOVARTIS VENTURE FUND;MYOPOWERS MEDICAL TECHNOLOGIES FRANCE SAS;FR;3841;Minority stake unknown %
150.;488269;31.10.2006;NOVARTIS VENTURE FUND;BIOFISICA INC.;US;3841 / 3842 / 3843 / 3851 / 8072 / 8731;Minority stake unknown %
151.;134905;25.10.2002;NOVARTIS VENTURE FUND;SIREEN AG;DE;2834 / 8731;Minority stake unknown %
152.;1909441086;31.10.2009;NOVARTIS VENTURE FUND;NEOVACS SA;FR;2834 / 8731;Minority stake unknown %
153.;1601192867;01.06.2010;NOVARTIS VENTURE FUND;NANOPOWERS SA;CH;3841;Minority stake unknown %
154.;295664;22.11.2004;NOVARTIS VENTURE FUND;TEPHA INC.;US;3841 / 3842 / 8731;Minority stake unknown %
155.;94226;17.07.2001;NOVARTIS VENTURE FUND;ICENI BIODISCOVERY LTD;GB;8731;Minority stake unknown %
156.;1943055117;19.09.2012;NOVARTIS VENTURE FUND;QURIENT CO., LTD;KR;2834 / 8731;Minority stake unknown %
157.;1601130482;02.11.2009;NOVARTIS VENTURE FUND;CEQUENT PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
158.;649750;21.04.2008;NOVARTIS VENTURE FUND;BIOFISICA INC.;US;3841 / 3842 / 3843 / 3851 / 8072 / 8731;Minority stake unknown %
159.;536758;10.05.2007;NOVARTIS VENTURE FUND;PROCERTUS BIOPHARM INC.;US;2834 / 8731;Minority stake unknown %
160.;1601091357;30.06.2009;NOVARTIS VENTURE FUND;PROCERTUS BIOPHARM INC.;US;2834 / 8731;Minority stake unknown %
161.;151740;21.11.2002;NOVARTIS VENTURE FUND;ATHELAS SA;CH;2834 / 8731;Minority stake unknown %
162.;45773;30.05.1999;NOVARTIS VENTURE FUND;IGENEON KREBSIMMUNOTHERAPIE GMBH;AT;2836;Minority stake unknown %
163.;51727;30.11.1999;NOVARTIS VENTURE FUND;DESTINY PHARMA LTD;GB;2834 / 8731;Minority stake 10%
164.;425026;06.03.2006;NOVARTIS VENTURE FUND;COVALYS BIOSCIENCES AG;CH;2834 / 8731;Minority stake unknown %
165.;1601120089;29.04.2010;NOVARTIS VENTURE FUND;BICYCLE THERAPEUTICS LTD;GB;8731;Minority stake unknown %
166.;1601339810;05.01.2012;NOVARTIS VENTURE FUND;AMP-THERAPEUTICS GMBH;DE;2834 / 8071 / 8731;Minority stake unknown %
167.;418555;10.02.2006;NOVARTIS VENTURE FUND;EYESENSE AG;CH;2834 / 8731;Minority stake unknown %
168.;1601123826;05.10.2009;NOVARTIS VENTURE FUND;COVAGEN AG;CH;2834 / 8731;Minority stake unknown %
