;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
32.;1601270821;16.05.2011;PFIZER VENTURE INVESTMENTS;NEURONETICS INC.;US;3841;Minority stake unknown %
33.;1601391273;07.03.2012;PFIZER VENTURE INVESTMENTS;MERSANA THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
34.;1601463746;01.10.2013;PFIZER VENTURE INVESTMENTS;CYDAN LLC;US;8731;Minority stake unknown %
35.;1941134130;12.09.2018;PFIZER VENTURE INVESTMENTS;SYSTEM 1 BIOSCIENCES INC.;US;2833;Minority stake unknown %
36.;1601197523;17.06.2010;PFIZER VENTURE INVESTMENTS;AQUINOX PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
37.;1909159546;07.10.2015;PFIZER VENTURE INVESTMENTS;QUARTET MEDICINE INC.;US;2834 / 8731;Minority stake unknown %
38.;1909455408;08.01.2018;PFIZER VENTURE INVESTMENTS;STORM THERAPEUTICS LTD;GB;8731;Minority stake unknown %
39.;1909089594;24.03.2014;PFIZER VENTURE INVESTMENTS;NEUMODX MOLECULAR INC.;US;8071;Minority stake
40.;1909247351;06.01.2015;PFIZER VENTURE INVESTMENTS;CYTOMX THERAPEUTICS INC.;US;8731;Minority stake unknown %
41.;1601426680;04.12.2012;PFIZER VENTURE INVESTMENTS;FLEXION THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
42.;1601460970;03.04.2013;PFIZER VENTURE INVESTMENTS;AQUINOX PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
43.;1909326849;11.01.2016;PFIZER VENTURE INVESTMENTS;LODO THERAPEUTICS CORPORATION;US;8731;Minority stake unknown %
44.;1909588426;06.06.2017;PFIZER VENTURE INVESTMENTS;NEURONETICS INC.;US;3841;Minority stake unknown %
45.;1909031725;17.10.2013;PFIZER VENTURE INVESTMENTS;BIODESY INC.;US;2834 / 8731;Minority stake unknown %
46.;1601285609;14.07.2011;PFIZER VENTURE INVESTMENTS;DVS SCIENCES INC.;US;2835 / 2899 / 3826 / 8731;Minority stake unknown %
47.;1601419994;13.11.2012;PFIZER VENTURE INVESTMENTS;EPIC SCIENCES INC.;US;2835 / 8071 / 8731;Minority stake unknown %
48.;1601193345;02.06.2010;PFIZER VENTURE INVESTMENTS;ABLEXIS LLC;US;2834 / 8731;Minority stake unknown %
49.;1909090721;03.04.2014;PFIZER VENTURE INVESTMENTS;REFLEXION MEDICAL INC.;US;8731;Minority stake unknown %
50.;1909530918;17.01.2017;PFIZER VENTURE INVESTMENTS;ADVANCED MR ANALYTICS AB;SE;7372;Minority stake unknown %
51.;1909126919;17.07.2014;PFIZER VENTURE INVESTMENTS;NEXIMMUNE INC.;US;8731;Minority stake unknown %
52.;1601019344;12.08.2008;PFIZER VENTURE INVESTMENTS;HD BIOSCIENCES CO., LTD;CN;8731;Minority stake unknown %
53.;1601418091;05.11.2012;PFIZER VENTURE INVESTMENTS;ZIARCO PHARMA LTD;GB;2834 / 8731;Minority stake unknown %
54.;1909119320;26.06.2014;PFIZER VENTURE INVESTMENTS;G-CON MANUFACTURING LLC;US;1761 / 1799;Minority stake unknown %
