;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
31.;1909260490;16.07.2015;LILLY VENTURES MANAGEMENT COMPANY LLC;PROTAGONIST THERAPEUTICS INC.;US;8731;Minority stake unknown %
32.;1909184013;01.12.2015;LILLY VENTURES MANAGEMENT COMPANY LLC;SYMIC BIOMEDICAL INC.;US;2834 / 8731;Minority stake unknown %
33.;377644;10.01.2006;LILLY VENTURES MANAGEMENT COMPANY LLC;GLOBEIMMUNE INC.;US;2834 / 8731;Minority stake unknown %
34.;1909538137;17.08.2011;LILLY VENTURES MANAGEMENT COMPANY LLC;SHENYANG XINGQI PHARMACEUTICAL CO., LTD;CN;2834;Minority stake 34.125%
35.;223084;04.02.2004;LILLY VENTURES MANAGEMENT COMPANY LLC;XENOPORT INC.;US;2834 / 8731;Minority stake unknown %
36.;137738;13.11.2002;LILLY VENTURES MANAGEMENT COMPANY LLC;FLUIDIGM CORPORATION;US;3826;Minority stake unknown %
37.;1601229127;08.05.2012;LILLY VENTURES MANAGEMENT COMPANY LLC;SUTRO BIOPHARMA INC.;US;2834 / 8731;Minority stake unknown %
38.;1909185685;08.01.2015;LILLY VENTURES MANAGEMENT COMPANY LLC;SURFACE ONCOLOGY INC.;US;2834 / 8731;Minority stake unknown %
39.;220005;14.06.2004;LILLY VENTURES MANAGEMENT COMPANY LLC;CELLULAR GENOMICS INC.;US;2834 / 8731;Minority stake unknown %
40.;1909042574;29.10.2014;LILLY VENTURES MANAGEMENT COMPANY LLC;AILERON THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
41.;1601079865;21.05.2009;LILLY VENTURES MANAGEMENT COMPANY LLC;AVID RADIOPHARMACEUTICALS INC.;US;3841 / 8731;Minority stake unknown %
42.;1941062025;04.04.2018;LILLY VENTURES MANAGEMENT COMPANY LLC;TERNS PHARMACEUTICALS INC.;US;2834;Minority stake unknown %
43.;1943048308;03.08.2018;LILLY VENTURES MANAGEMENT COMPANY LLC;IMPACT THERAPEUTICS INC.;CN;8731;Minority stake unknown %
44.;1909647096;30.10.2017;LILLY VENTURES MANAGEMENT COMPANY LLC;KYMERA THERAPEUTICS LLC;US;8731;Minority stake unknown %
45.;1907126014;30.10.2015;LILLY VENTURES MANAGEMENT COMPANY LLC;TIANJIN CANSINO BIOTECHNOLOGY INC.;CN;2836;Minority stake unknown %
46.;383874;06.10.2005;LILLY VENTURES MANAGEMENT COMPANY LLC;SERENEX INC.;US;2834 / 8731;Minority stake unknown %
47.;190957;18.09.2003;LILLY VENTURES MANAGEMENT COMPANY LLC;CONFORMA THERAPEUTICS CORPORATION;US;2834 / 8731;Minority stake unknown %
48.;1907178605;19.10.2016;LILLY VENTURES MANAGEMENT COMPANY LLC;VERITAS GENETICS INC.;CN;7372;Minority stake unknown %
49.;1601178839;12.03.2012;LILLY VENTURES MANAGEMENT COMPANY LLC;HEMAQUEST PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
50.;1909221079;14.04.2015;LILLY VENTURES MANAGEMENT COMPANY LLC;INNOCRIN PHARMACEUTICALS INC.;US;2834;Minority stake unknown %
51.;444174;07.08.2006;LILLY VENTURES MANAGEMENT COMPANY LLC;CABRELLIS PHARMACEUTICALS CORPORATION;US;2834 / 8731;Minority stake unknown %
52.;157429;30.07.2002;LILLY VENTURES MANAGEMENT COMPANY LLC;ZYOMYX INC.;US;3841 / 8731;Minority stake unknown %
53.;1909527568;06.01.2017;LILLY VENTURES MANAGEMENT COMPANY LLC;CAVION INC.;US;8731;Minority stake unknown %
54.;1909051496;11.12.2013;LILLY VENTURES MANAGEMENT COMPANY LLC;SUTRO BIOPHARMA INC.;US;2834 / 8731;Minority stake unknown %
55.;551629;28.06.2007;LILLY VENTURES MANAGEMENT COMPANY LLC;SERENEX INC.;US;2834 / 8731;Minority stake unknown %
56.;536717;09.05.2007;LILLY VENTURES MANAGEMENT COMPANY LLC;AVID RADIOPHARMACEUTICALS INC.;US;3841 / 8731;Minority stake unknown %
57.;279922;27.12.2004;LILLY VENTURES MANAGEMENT COMPANY LLC;REMON MEDICAL TECHNOLOGIES INC.;IL;3841 / 3845 / 8731;Minority stake unknown %
58.;1601139654;01.12.2009;LILLY VENTURES MANAGEMENT COMPANY LLC;FORMA THERAPEUTICS INC.;US;8731;Minority stake unknown %
59.;1601137024;23.11.2009;LILLY VENTURES MANAGEMENT COMPANY LLC;RECEPTOS INC.;US;2834 / 8731;Minority stake unknown %
60.;1941076558;02.05.2018;LILLY VENTURES MANAGEMENT COMPANY LLC;AVEDRO INC.;US;2834 / 3841 / 8731;Minority stake unknown %
61.;1601281916;28.06.2011;LILLY VENTURES MANAGEMENT COMPANY LLC;NIMBUS DISCOVERY LLC;US;2834 / 8731;Minority stake unknown %
62.;1909490660;28.09.2016;LILLY VENTURES MANAGEMENT COMPANY LLC;READ COOR INC.;US;8731 / 8734;Minority stake unknown %
63.;1909538056;15.04.2008;LILLY VENTURES MANAGEMENT COMPANY LLC;CITIC MEDICAL INDUSTRIAL CO., LTD;CN;2834;Minority stake unknown %
64.;626705;31.12.2006;LILLY VENTURES MANAGEMENT COMPANY LLC;TRINITY BIOSYSTEMS INC.;US;2834 / 8731;Minority stake unknown %
65.;1601046601;16.01.2009;LILLY VENTURES MANAGEMENT COMPANY LLC;HYDRA BIOSCIENCES INC.;US;2834 / 8731;Minority stake unknown %
66.;170874;04.06.2003;LILLY VENTURES MANAGEMENT COMPANY LLC;NANOSTREAM INC.;US;3842 / 8731;Minority stake unknown %
67.;1601025831;07.01.2009;LILLY VENTURES MANAGEMENT COMPANY LLC;INTRADIGM CORPORATION;US;2834 / 8731;Minority stake unknown %
68.;1909195371;03.02.2015;LILLY VENTURES MANAGEMENT COMPANY LLC;LYSOSOMAL THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
69.;591335;01.11.2007;LILLY VENTURES MANAGEMENT COMPANY LLC;HEMAQUEST PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
70.;1943053364;10.09.2017;LILLY VENTURES MANAGEMENT COMPANY LLC;BEIJING JIAKESI DRUG DEVELOPMENT CO., LTD;CN;8731;Minority stake unknown %
71.;1907220687;30.05.2017;LILLY VENTURES MANAGEMENT COMPANY LLC;INVENTISBIO INC.;CN;8731;Minority stake unknown %
72.;217487;12.01.2004;LILLY VENTURES MANAGEMENT COMPANY LLC;HYDRA BIOSCIENCES INC.;US;2834 / 8731;Minority stake unknown %
73.;1909489306;27.09.2016;LILLY VENTURES MANAGEMENT COMPANY LLC;FORTIS THERAPEUTICS INC.;US;8731;Minority stake unknown %
74.;1909022040;19.09.2013;LILLY VENTURES MANAGEMENT COMPANY LLC;PROTAGONIST THERAPEUTICS INC.;US;8731;Minority stake unknown %
75.;1601093127;07.07.2009;LILLY VENTURES MANAGEMENT COMPANY LLC;VIAMET PHARMACEUTICALS HOLDINGS LLC;US;2834 / 8731;Minority stake unknown %
76.;1907159308;31.12.2015;LILLY VENTURES MANAGEMENT COMPANY LLC;GUANGZHOU YOUYI INFORMATION TECHNOLOGY CO., LTD;CN;7372 / 7374;Minority stake unknown %
77.;1909538144;19.12.2015;LILLY VENTURES MANAGEMENT COMPANY LLC;VERITAS GENETICS INC.;CN;7372;Minority stake unknown %
78.;1909288337;18.09.2015;LILLY VENTURES MANAGEMENT COMPANY LLC;JUST BIOTHERAPEUTICS INC.;US;2834;Minority stake unknown %
79.;1943049830;08.08.2018;LILLY VENTURES MANAGEMENT COMPANY LLC;EDIGENE (BEIJING) BIOTECHNOLOGY CO., LTD;CN;8731;Minority stake unknown %
80.;1907124475;28.10.2015;LILLY VENTURES MANAGEMENT COMPANY LLC;MABSPACE BIOSCIENCES CO., LTD;CN;2834 / 8731;Minority stake unknown %
81.;1601325528;15.12.2011;LILLY VENTURES MANAGEMENT COMPANY LLC;CERULEAN PHARMA INC.;US;8731;Minority stake unknown %
82.;135916;20.08.2002;LILLY VENTURES MANAGEMENT COMPANY LLC;SERENEX INC.;US;2834 / 8731;Minority stake unknown %
83.;141320;20.08.2001;LILLY VENTURES MANAGEMENT COMPANY LLC;HEALINX CORPORATION;US;4899;Minority stake unknown %
84.;1601222048;24.09.2010;LILLY VENTURES MANAGEMENT COMPANY LLC;CYLENE PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
85.;327863;02.05.2005;LILLY VENTURES MANAGEMENT COMPANY LLC;CONFORMA THERAPEUTICS CORPORATION;US;2834 / 8731;Minority stake unknown %
86.;435328;12.04.2006;LILLY VENTURES MANAGEMENT COMPANY LLC;MEDMANAGE SYSTEMS INC.;US;7371 / 7372 / 8742;Minority stake unknown %
87.;1909330703;12.01.2016;LILLY VENTURES MANAGEMENT COMPANY LLC;TMUNITY THERAPEUTICS INC.;US;8731;Minority stake unknown %
88.;1907142088;22.02.2016;LILLY VENTURES MANAGEMENT COMPANY LLC;IMPACT THERAPEUTICS INC.;CN;8731;Minority stake unknown %
89.;571142;;LILLY VENTURES MANAGEMENT COMPANY LLC;MEDMANAGE SYSTEMS INC.;US;7371 / 7372 / 8742;Minority stake unknown %
90.;549040;06.06.2007;LILLY VENTURES MANAGEMENT COMPANY LLC;BIOVEDA CHINA FUND;CN;6799;Capital Increase unknown stake %
91.;225366;11.02.2004;LILLY VENTURES MANAGEMENT COMPANY LLC;ZYOMYX INC.;US;3841 / 8731;Minority stake unknown %
92.;259904;30.06.2004;LILLY VENTURES MANAGEMENT COMPANY LLC;RELAYHEALTH CORPORATION;US;7371 / 7374;Minority stake unknown %
93.;1601129597;19.09.2006;LILLY VENTURES MANAGEMENT COMPANY LLC;PROTAGONIST THERAPEUTICS;AU;8731;Minority stake unknown %
94.;415495;01.02.2006;LILLY VENTURES MANAGEMENT COMPANY LLC;INNOCENTIVE INC.;US;7374;Minority stake unknown %
95.;406891;05.01.2006;LILLY VENTURES MANAGEMENT COMPANY LLC;AVID RADIOPHARMACEUTICALS INC.;US;3841 / 8731;Minority stake unknown %
96.;1909117735;24.06.2014;LILLY VENTURES MANAGEMENT COMPANY LLC;NUMERATE INC.;US;7371 / 7374 / 8731;Minority stake unknown %
97.;268238;02.08.2004;LILLY VENTURES MANAGEMENT COMPANY LLC;SERENEX INC.;US;2834 / 8731;Minority stake unknown %
98.;1909537981;02.03.2015;LILLY VENTURES MANAGEMENT COMPANY LLC;ZHEJIANG AUSUN PHARMACEUTICAL CO., LTD;CN;2834 / 2899 / 8731;Minority stake 7%
99.;1601132789;09.11.2009;LILLY VENTURES MANAGEMENT COMPANY LLC;TRINITY BIOSYSTEMS INC.;US;2834 / 8731;Minority stake unknown %
100.;181312;29.07.2003;LILLY VENTURES MANAGEMENT COMPANY LLC;RELAYHEALTH CORPORATION;US;7371 / 7374;Minority stake unknown %
101.;243045;26.04.2004;LILLY VENTURES MANAGEMENT COMPANY LLC;MEDMANAGE SYSTEMS INC.;US;7371 / 7372 / 8742;Minority stake unknown %
102.;1943047803;01.01.2014;LILLY VENTURES MANAGEMENT COMPANY LLC;SHANGHAI KECHOW PHARMACEUTICAL DEVELOPMENT CO., LTD;CN;8731;Minority stake unknown %
103.;1909538090;01.11.2009;LILLY VENTURES MANAGEMENT COMPANY LLC;SHENZHEN CHIPSCREEN CO., LTD;CN;3674;Minority stake unknown %
104.;1909537994;11.05.2010;LILLY VENTURES MANAGEMENT COMPANY LLC;BETTA PHARMACEUTICALS CO., LTD;CN;2834;Capital Increase 11.111%
105.;1909101963;12.05.2014;LILLY VENTURES MANAGEMENT COMPANY LLC;LYSOSOMAL THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
106.;1907197214;09.02.2017;LILLY VENTURES MANAGEMENT COMPANY LLC;ABBISKO THERAPEUTICS CO., LTD;CN;8731;Minority stake unknown %
107.;135713;31.10.2002;LILLY VENTURES MANAGEMENT COMPANY LLC;NEXCURA INC.;US;7371 / 7372;Minority stake unknown %
108.;1909538172;01.07.2014;LILLY VENTURES MANAGEMENT COMPANY LLC;IMPACT THERAPEUTICS INC.;CN;8731;Minority stake unknown %
109.;1601019344;12.08.2008;LILLY VENTURES MANAGEMENT COMPANY LLC;HD BIOSCIENCES CO., LTD;CN;8731;Minority stake unknown %
110.;1907220709;31.05.2016;LILLY VENTURES MANAGEMENT COMPANY LLC;INVENTISBIO INC.;CN;8731;Minority stake unknown %
111.;1909538011;31.01.2011;LILLY VENTURES MANAGEMENT COMPANY LLC;BORUI BIOMEDICAL TECHNOLOGY (SUZHOU) CO., LTD;CN;2834;Minority stake unknown %
