;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
39.;226553;28.11.2000;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;LOCUS DISCOVERY INC.;US;2834 / 8731;Minority stake unknown %
40.;1909027290;03.10.2013;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;MERUS BV;NL;8731;Minority stake unknown %
41.;1601495651;30.10.2013;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;CVRX INC.;US;3841 / 8731;Minority stake unknown %
42.;1909038017;05.11.2013;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;BIOCARTIS NV;BE;3826 / 3845 / 8731;Minority stake unknown %
43.;1601034694;03.12.2008;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;CATALYST BIOSCIENCES INC.;US;2834 / 8731;Minority stake unknown %
44.;1601376401;07.06.2012;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ASTUTE MEDICAL INC.;US;3841 / 8731;Minority stake unknown %
45.;1601175250;08.04.2010;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;BIOCARTIS SA;CH;3826 / 3845 / 8731;Minority stake unknown %
46.;1909499672;20.10.2016;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;BLACKTHORN THERAPEUTICS INC.;US;8731;Minority stake unknown %
47.;1909649928;01.11.2017;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ON TARGET LABORATORIES INC.;US;8731;Minority stake unknown %
48.;1909260490;16.07.2015;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;PROTAGONIST THERAPEUTICS INC.;US;8731;Minority stake unknown %
49.;1909103949;15.05.2014;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;INSPIRE MEDICAL SYSTEMS INC.;US;3841 / 8731;Minority stake unknown %
50.;226548;07.11.2001;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;LOCUS DISCOVERY INC.;US;2834 / 8731;Minority stake unknown %
51.;1941094895;13.06.2018;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;EVOLVE BIOSYSTEMS INC.;US;8731;Minority stake unknown %
52.;1909209676;12.03.2015;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;PHASEBIO PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
53.;1601186683;08.03.2011;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ASTUTE MEDICAL INC.;US;3841 / 8731;Minority stake unknown %
54.;366346;03.08.2005;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;TENGION INC.;US;2834 / 2836 / 8731;Minority stake unknown %
55.;1601336194;23.01.2012;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;POWERVISION INC.;US;3827;Minority stake unknown %
56.;583417;09.10.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;OPTHERION INC.;US;2834;Minority stake unknown %
57.;115558;11.04.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;VERTIS NEUROSCIENCE INC.;US;2836 / 3841 / 8731;Minority stake unknown %
58.;374212;01.09.2005;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;BIOLEX THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
59.;361963;19.07.2005;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ILYPSA INC.;US;2834 / 8731;Minority stake unknown %
60.;607529;18.12.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;CARDIAC DIMENSIONS INC.;US;3841;Minority stake unknown %
61.;1907187881;23.01.2017;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ATLAS GENETICS LTD;GB;3845 / 8731;Minority stake unknown %
62.;1601243619;03.01.2011;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;GENOCEA BIOSCIENCES INC.;US;2836 / 8731;Minority stake unknown %
63.;1941102675;26.06.2018;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;RYTHM INC.;US;3679 / 7371 / 7372;Minority stake unknown %
64.;410991;18.01.2006;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ARCHUS ORTHOPEDICS INC.;US;3841 / 3842 / 8731;Minority stake unknown %
65.;1601370614;16.05.2012;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;MITRALIGN INC.;US;3841 / 8731;Minority stake unknown %
66.;327612;16.03.2005;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;TORREYPINES THERAPEUTICS INC. (OLD);US;2834 / 8731;Minority stake unknown %
67.;1909610349;;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;BAVARIAN NORDIC A/S;DK;2834 / 8731;Capital Increase 1.601%
68.;1941128607;05.09.2018;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;PHASEBIO PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
69.;602990;04.12.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;CARDIOMEMS INC.;US;3845 / 8731;Minority stake unknown %
70.;1909322551;18.12.2015;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;NAVITOR PHARMACEUTICALS INC.;US;8731;Minority stake unknown %
71.;590391;31.10.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;SYNTAXIN LTD;GB;2834 / 8731;Minority stake unknown %
72.;1909303472;02.11.2015;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;PREP BIOPHARM LTD;GB;8731;Minority stake unknown %
73.;531772;19.04.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;METABOLEX INC.;US;2834 / 8731;Minority stake unknown %
74.;200642;27.10.2003;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;BARRIER THERAPEUTICS INC.;US;2834 / 8071 / 8731 / 8734;Minority stake unknown %
75.;229567;14.06.2001;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;NITROMED INC.;US;2834 / 8731;Minority stake unknown %
76.;164356;30.04.2003;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;GALILEO PHARMACEUTICALS, INC.;US;2834 / 8731;Minority stake unknown %
77.;1601229376;07.01.2011;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;23ANDME INC.;US;7371 / 7372 / 7374;Minority stake unknown %
78.;1909292471;29.09.2015;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ASCENEURON SA;CH;8731;Minority stake unknown %
79.;260769;19.06.2000;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;IKNOWMED INC.;US;4899 / 7322 / 7323 / 7334 / 7338 / 7389 / 8999;Minority stake unknown %
80.;139215;06.08.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;QUOREX PHARMACEUTICALS, INC.;US;2834 / 8731;Minority stake unknown %
81.;1909558071;20.03.2017;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;PULMOCIDE LTD;GB;8731;Minority stake unknown %
82.;1909210183;18.03.2015;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;MINERVA NEUROSCIENCES INC.;US;8731;Capital Increase 25.41%
83.;1941092722;07.06.2018;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ZEBRA MEDICAL VISION LTD;IL;7372 / 7374;Minority stake unknown %
84.;1909065612;16.06.2014;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;POWERVISION INC.;US;3827;Minority stake unknown %
85.;1601278849;13.06.2011;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;SPINAL MODULATION INC.;US;3845 / 8731;Minority stake unknown %
86.;540477;24.05.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;BIOLEX THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
87.;468213;14.08.2006;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;INTRAPACE INC.;US;3842 / 8731;Minority stake unknown %
88.;124219;20.05.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ANIMAS CORPORATION;US;3841 / 7371 / 7372;Minority stake unknown %
89.;121175;06.05.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;NOVACEPT INC.;US;3841 / 5047;Minority stake unknown %
90.;1601410372;10.10.2012;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;GENOCEA BIOSCIENCES INC.;US;2836 / 8731;Minority stake unknown %
91.;232195;11.03.2004;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;BIOREXIS PHARMACEUTICAL CORPORATION;US;2834 / 8731;Minority stake unknown %
92.;1601228106;11.11.2010;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;SYNTAXIN LTD;GB;2834 / 8731;Minority stake unknown %
93.;161581;30.01.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;IMMUNICON CORPORATION;US;2835 / 3845 / 8731;Minority stake unknown %
94.;135448;22.01.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;LUMENOS INC.;US;6321 / 6324;Minority stake unknown %
95.;1601250429;29.04.2014;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ATLAS GENETICS LTD;GB;3845 / 8731;Minority stake unknown %
96.;1601100040;15.09.2009;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;NEOTRACT INC.;US;3841;Minority stake unknown %
97.;1909329804;11.01.2016;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;V-WAVE LTD;IL;3842;Minority stake unknown %
98.;235309;05.02.2001;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;DIGIRAD CORPORATION;US;3841;Minority stake unknown %
99.;1601019795;13.08.2008;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;BRAINSGATE LTD;IL;7374 / 8731;Minority stake unknown %
100.;1601131111;04.11.2009;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;SPINAL MODULATION INC.;US;3845 / 8731;Minority stake unknown %
101.;1909043502;20.11.2013;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;PULMOCIDE LTD;GB;8731;Minority stake unknown %
102.;586804;18.10.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;DIRECT FLOW MEDICAL INC.;US;3841 / 8731;Minority stake unknown %
103.;1909092306;;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;MINERVA NEUROSCIENCES INC.;US;8731;Minority stake unknown %
104.;1601493966;25.04.2000;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;DELSYS PHARMACEUTICAL CORPORATION;US;3841 / 8731;Minority stake unknown %
105.;1601041945;12.01.2009;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ACCLARENT INC.;US;3841 / 8731;Minority stake unknown %
106.;154860;10.03.2003;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;SOPHERION THERAPEUTICS LLC;US;2834 / 8731;Minority stake unknown %
107.;1601197523;17.06.2010;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;AQUINOX PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
108.;563445;16.07.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;NOVOCELL INC.;US;2834 / 8731;Minority stake unknown %
109.;175333;24.06.2003;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ORQIS MEDICAL CORPORATION;US;3841 / 8731;Minority stake unknown %
110.;178056;10.07.2003;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;IMMUNICON CORPORATION;US;2835 / 3845 / 8731;Minority stake unknown %
111.;185742;20.08.2003;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;BIOLEX THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
112.;1909579827;15.05.2017;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;BIOMX LTD;IL;8731;Minority stake unknown %
113.;602458;03.12.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;MITRALIGN INC.;US;3841 / 8731;Minority stake unknown %
114.;212428;02.07.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;VOLCANO THERAPEUTICS INC.;US;3841 / 3845 / 8731;Minority stake unknown %
115.;1909310067;18.11.2015;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;FIRST AID BEVERAGES INC.;US;2834 / 8731;Minority stake unknown %
116.;1909116093;19.06.2014;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;NAVITOR PHARMACEUTICALS INC.;US;8731;Minority stake unknown %
117.;1909180340;18.12.2014;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;PADLOCK THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
118.;1601189479;18.05.2010;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;BREATHE TECHNOLOGIES INC.;US;3842 / 8731;Minority stake unknown %
119.;433683;31.03.2006;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;7TM PHARMA A/S;DK;2834 / 8731;Minority stake unknown %
120.;482252;01.11.2006;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;CARDIOMEMS INC.;US;3845 / 8731;Minority stake unknown %
121.;161566;11.09.2000;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;IMMUNICON CORPORATION;US;2835 / 3845 / 8731;Minority stake unknown %
122.;1601089524;22.06.2009;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;COAXIA INC.;US;3841 / 5047 / 8731;Minority stake unknown %
123.;1941033136;01.02.2018;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;SYNDESI THERAPEUTICS NV;BE;8731;Minority stake unknown %
124.;1909576625;31.01.2018;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;CARTIHEAL (2009) LTD;IL;3841 / 8731;Minority stake unknown %
125.;1601070248;17.04.2009;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ISCIENCE INTERVENTIONAL CORPORATION;US;3841 / 8731;Minority stake unknown %
126.;1909065126;17.12.2010;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;GENOCEA BIOSCIENCES INC.;US;2836 / 8731;Minority stake unknown %
127.;1909193443;29.01.2015;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ATLAS GENETICS LTD;GB;3845 / 8731;Minority stake unknown %
128.;275329;10.04.2001;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;VASCULAR ARCHITECTS INC.;US;3841 / 8731;Minority stake unknown %
129.;1909166334;11.11.2014;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;LA LUMIERE LLC;US;3845;Minority stake unknown %
130.;1601247097;12.05.2005;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;INTERVENTIONAL RHYTHM MANAGEMENT INC,;US;3841 / 3842 / 3843 / 3851 / 8072 / 8731;Minority stake unknown %
131.;546632;13.06.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;OMNISONICS MEDICAL TECHNOLOGIES INC.;US;3841 / 3845 / 8731;Minority stake unknown %
132.;504614;09.01.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;NOVAVISION INC.;US;3841 / 5047 / 8731;Minority stake unknown %
133.;371400;22.08.2005;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ARBOR SURGICAL TECHNOLOGIES INC.;US;3841;Minority stake unknown %
134.;235633;24.04.2001;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;AXYA MEDICAL INC.;US;3841 / 8731;Minority stake unknown %
135.;225150;06.11.2001;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;EPICOR MEDICAL INC.;US;3841;Minority stake unknown %
136.;138972;21.11.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ACORN CARDIOVASCULAR INC.;US;3841 / 3842;Minority stake unknown %
137.;1601019087;07.06.2000;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;CRYOCATH TECHNOLOGIES INC.;CA;3841 / 8731;Minority stake unknown %
138.;1909022040;19.09.2013;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;PROTAGONIST THERAPEUTICS INC.;US;8731;Minority stake unknown %
139.;1601460970;03.04.2013;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;AQUINOX PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
140.;284729;13.10.2004;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;COAXIA INC.;US;3841 / 5047 / 8731;Minority stake unknown %
141.;1907242125;20.09.2017;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;XW LABORATORIES INC.;CN;8731;Minority stake unknown %
142.;246197;10.05.2004;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;INSOUND MEDICAL INC.;US;3845 / 8731;Minority stake unknown %
143.;1909326849;11.01.2016;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;LODO THERAPEUTICS CORPORATION;US;8731;Minority stake unknown %
144.;143283;24.12.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;TOPSPIN MEDICAL INC.;US;3845 / 8731;Minority stake unknown %
145.;76429;13.10.2000;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ONTOGEN CORPORATION;US;8731;Minority stake unknown %
146.;404808;14.12.2005;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;CARDIOMEMS INC.;US;3845 / 8731;Minority stake unknown %
147.;272395;22.10.2004;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;OTHERA PHARMACEUTICALS INC.;US;8731;Minority stake unknown %
148.;144180;06.01.2003;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;VASCULAR ARCHITECTS INC.;US;3841 / 8731;Minority stake unknown %
149.;566413;14.08.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;MOLECULAR PARTNERS AG;CH;8731;Minority stake unknown %
150.;526542;27.03.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;AXIAL BIOTECH INC.;US;3841 / 8731;Minority stake unknown %
151.;1909330322;11.01.2016;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;CARTIHEAL (2009) LTD;IL;3841 / 8731;Minority stake unknown %
152.;1941075794;02.05.2018;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;NEUROVISION IMAGING INC.;US;3841;Minority stake unknown %
153.;1601169236;06.06.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;FERX INC.;US;2834;Minority stake unknown %
154.;1601055390;19.02.2009;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;GI DYNAMICS INC.;US;3841 / 8731;Minority stake unknown %
155.;274790;07.10.2004;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ACUITY PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
156.;150478;01.08.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;NUVASIVE INC.;US;3841 / 8731;Minority stake unknown %
157.;263411;14.07.2004;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;INTRAPACE INC.;US;3842 / 8731;Minority stake unknown %
158.;545790;12.06.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;AQUINOX PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
159.;1601107356;25.08.2009;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;NEUROSEARCH A/S;DK;2834 / 8731;Capital Increase 3.588%
160.;207428;19.11.2003;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;CARDIOMEMS INC.;US;3845 / 8731;Minority stake unknown %
161.;1601491204;17.07.2013;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;SPHERE MEDICAL HOLDING PLC;GB;3841 / 8731;Capital Increase 37.835%
162.;176755;24.04.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;REPLIDYNE INC.;US;2833 / 2834 / 2835 / 2836 / 8731;Minority stake unknown %
163.;1909109967;29.05.2014;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;RODIN THERAPEUTICS INC.;US;8731;Minority stake unknown %
164.;76708;03.10.2000;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;RADEMACHER GROUP LTD;GB;2834;Minority stake unknown %
165.;1909330315;11.01.2016;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;AELIX THERAPEUTICS SL;ES;8731;Minority stake unknown %
166.;1601237178;06.01.2011;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ZEO INC.;US;3823 / 3845 / 7371 / 7372 / 8731;Minority stake unknown %
167.;1909597800;27.06.2017;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;DAYTWO LTD;IL;8099;Minority stake unknown %
168.;91635;18.05.2001;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;STERIX LTD;GB;2834 / 8731;Minority stake unknown %
169.;1909543237;09.02.2017;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;SUPERX LTD;GB;8731;Minority stake unknown %
170.;1601140201;03.03.2008;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;INSOUND MEDICAL INC.;US;3845 / 8731;Minority stake unknown %
171.;184071;20.05.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;TRANSVASCULAR INC.;US;3842;Minority stake unknown %
172.;85067;02.03.2001;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;INTERCYTEX LTD;GB;2834 / 8731;Minority stake unknown %
173.;1601056620;03.03.2009;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;GETWELLNETWORK INC.;US;7374;Minority stake unknown %
174.;1601029598;31.10.2008;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;SYMPHONY MEDICAL INC.;US;8731;Minority stake unknown %
175.;341204;04.05.2005;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;MAZOR SURGICAL TECHNOLOGIES LTD;IL;3841;Minority stake unknown %
176.;131152;19.09.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;CELLGATE INC.;US;2834 / 8731;Minority stake unknown %
177.;125015;23.07.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;CAMBRIDGE BIOTECHNOLOGY LTD;GB;8731;Minority stake unknown %
