;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
44.;1909455408;08.01.2018;MERCK GLOBAL HEALTH INNOVATION FUND LLC;STORM THERAPEUTICS LTD;GB;8731;Minority stake unknown %
45.;1909229812;07.04.2014;MERCK GLOBAL HEALTH INNOVATION FUND LLC;EPITHERAPEUTICS APS;DK;2834 / 8731;Minority stake unknown %
46.;1941011725;30.11.2017;MERCK GLOBAL HEALTH INNOVATION FUND LLC;PROGNOS LLC;US;7372 / 7374;Minority stake unknown %
47.;1909059655;10.01.2014;MERCK GLOBAL HEALTH INNOVATION FUND LLC;WELLDOC INC.;US;7371 / 7372;Minority stake unknown %
48.;1601339846;02.02.2012;MERCK GLOBAL HEALTH INNOVATION FUND LLC;AUXOGYN INC.;US;3845 / 8731;Minority stake unknown %Minority stake
49.;1941085561;23.05.2018;MERCK GLOBAL HEALTH INNOVATION FUND LLC;LAVA THERAPEUTICS BV;NL;8731;Minority stake unknown %
50.;1941019352;04.01.2018;MERCK GLOBAL HEALTH INNOVATION FUND LLC;REWIND THERAPEUTICS NV;BE;2834 / 8731;Minority stake unknown %
51.;1909422955;;MERCK GLOBAL HEALTH INNOVATION FUND LLC;METABOMED LTD;IL;2834;Minority stake unknown %
52.;1909294765;07.10.2015;MERCK GLOBAL HEALTH INNOVATION FUND LLC;CARESYNC;US;7374;Minority stake unknown %
53.;1601375764;05.06.2012;MERCK GLOBAL HEALTH INNOVATION FUND LLC;AUXOGYN INC.;US;3845 / 8731;Minority stake unknown %
54.;1601333603;06.08.2013;MERCK GLOBAL HEALTH INNOVATION FUND LLC;PHYSICIANS INTERACTIVE HOLDINGS INC.;US;7371 / 7372 / 7374 / 8742;Minority stake unknown %
55.;1909205467;02.03.2015;MERCK GLOBAL HEALTH INNOVATION FUND LLC;DAKTARI DIAGNOSTICS INC.;US;3845 / 8731;Minority stake unknown %
56.;1909158538;22.10.2014;MERCK GLOBAL HEALTH INNOVATION FUND LLC;FORENDO PHARMA OY;FI;2834 / 8731;Minority stake unknown %
57.;1909288337;18.09.2015;MERCK GLOBAL HEALTH INNOVATION FUND LLC;JUST BIOTHERAPEUTICS INC.;US;2834;Minority stake unknown %
58.;1907037584;27.03.2014;MERCK GLOBAL HEALTH INNOVATION FUND LLC;RUIYI INC.;CN;8731;Minority stake unknown %
59.;1601486423;17.06.2013;MERCK GLOBAL HEALTH INNOVATION FUND LLC;MEDIVO INC.;US;7371 / 7372 / 7374 / 8748 / 8999;Minority stake unknown %
60.;1909550063;01.03.2017;MERCK GLOBAL HEALTH INNOVATION FUND LLC;MEDISAFE PROJECT LTD;IL;7374;Minority stake unknown %
61.;1909197487;09.02.2015;MERCK GLOBAL HEALTH INNOVATION FUND LLC;AVENTURA HQ INC.;US;7371 / 7372;Minority stake unknown %
62.;1909007843;05.12.2013;MERCK GLOBAL HEALTH INNOVATION FUND LLC;CLEARDATA NETWORKS INC.;US;7374;Minority stake unknown %
63.;1909632559;12.09.2017;MERCK GLOBAL HEALTH INNOVATION FUND LLC;DNA SCRIPT SAS;FR;2835 / 7374 / 8731;Minority stake unknown %
64.;1909034138;23.10.2013;MERCK GLOBAL HEALTH INNOVATION FUND LLC;F-STAR ALPHA LTD;GB;2834;Minority stake unknown %
65.;1909645382;23.10.2017;MERCK GLOBAL HEALTH INNOVATION FUND LLC;PERATECH HOLDCO LTD;GB;2821;Minority stake unknown %
66.;1909096469;08.04.2014;MERCK GLOBAL HEALTH INNOVATION FUND LLC;ADVANDX INC.;US;2835 / 8731;Minority stake unknown %
67.;1909599299;28.06.2017;MERCK GLOBAL HEALTH INNOVATION FUND LLC;INDI MOLECULAR INC.;US;2834 / 8731;Minority stake unknown %
68.;1909586099;06.06.2018;MERCK GLOBAL HEALTH INNOVATION FUND LLC;INTHERA BIOSCIENCE AG;CH;8731;Minority stake unknown %
69.;620674;07.02.2008;MERCK GLOBAL HEALTH INNOVATION FUND LLC;BIOVASCULAR INC.;US;3841 / 3842 / 3843 / 3851 / 8072 / 8731;Minority stake unknown %
70.;1909647236;24.10.2017;MERCK GLOBAL HEALTH INNOVATION FUND LLC;AVENI SA;FR;2899;Minority stake unknown %
71.;1909442007;;MERCK GLOBAL HEALTH INNOVATION FUND LLC;OPGEN INC.;US;2835 / 8071 / 8731;Capital Increase unknown stake %
72.;1941006472;27.11.2017;MERCK GLOBAL HEALTH INNOVATION FUND LLC;BIOLINQ INC.;US;3845 / 8731;Minority stake unknown %
73.;1909301479;27.10.2015;MERCK GLOBAL HEALTH INNOVATION FUND LLC;EXOSTAR LLC;US;7374;Minority stake unknown %
74.;1909276062;20.08.2015;MERCK GLOBAL HEALTH INNOVATION FUND LLC;NAVIGATING CANCER INC.;US;7374;Minority stake unknown %
75.;1909094029;19.08.2014;MERCK GLOBAL HEALTH INNOVATION FUND LLC;HEALTHSENSE INC.;US;3845 / 7374;Minority stake unknown %
76.;1601328772;23.12.2011;MERCK GLOBAL HEALTH INNOVATION FUND LLC;DAKTARI DIAGNOSTICS INC.;US;3845 / 8731;Minority stake unknown %
77.;1909202982;24.02.2015;MERCK GLOBAL HEALTH INNOVATION FUND LLC;PREXTON THERAPEUTICS SA;CH;2834 / 8731;Minority stake unknown %
78.;1909108341;28.05.2014;MERCK GLOBAL HEALTH INNOVATION FUND LLC;MEDCPU INC.;US;7374;Minority stake unknown %
79.;1601035340;16.12.2010;MERCK GLOBAL HEALTH INNOVATION FUND LLC;EPITHERAPEUTICS APS;DK;2834 / 8731;Minority stake unknown %
80.;1909148961;24.09.2014;MERCK GLOBAL HEALTH INNOVATION FUND LLC;WISERTOGETHER INC.;US;7374;Minority stake unknown %
81.;1941109494;17.07.2018;MERCK GLOBAL HEALTH INNOVATION FUND LLC;MOSA MEAT BV;NL;2013 / 2077 / 8731;Minority stake unknown %
82.;1601238221;12.01.2011;MERCK GLOBAL HEALTH INNOVATION FUND LLC;VAXIMM AG;CH;2834 / 8731;Minority stake unknown %
83.;1909594900;20.06.2017;MERCK GLOBAL HEALTH INNOVATION FUND LLC;SERIMMUNE INC.;US;8731;Minority stake unknown %
84.;1601403940;18.09.2012;MERCK GLOBAL HEALTH INNOVATION FUND LLC;HEALTHSENSE INC.;US;3845 / 7374;Minority stake unknown %
85.;1601331409;02.01.2012;MERCK GLOBAL HEALTH INNOVATION FUND LLC;GALECTO BIOTECH AB;SE;2834 / 8731;Minority stake
86.;1601408238;;MERCK GLOBAL HEALTH INNOVATION FUND LLC;ASCENEURON SA;CH;8731;Minority stake unknown %
87.;1909526318;04.01.2017;MERCK GLOBAL HEALTH INNOVATION FUND LLC;ARTSAVIT LTD;IL;2834;Minority stake unknown %
88.;1601439868;23.01.2013;MERCK GLOBAL HEALTH INNOVATION FUND LLC;EHEALTH GLOBAL TECHNOLOGIES INC.;US;7371 / 7374 / 8742;Minority stake unknown %
89.;1601420114;13.11.2012;MERCK GLOBAL HEALTH INNOVATION FUND LLC;REMEDY INFORMATICS INC.;US;7371 / 7372;Minority stake
90.;1909649438;02.11.2017;MERCK GLOBAL HEALTH INNOVATION FUND LLC;WILIOT LTD;IL;3674;Minority stake unknown %
91.;1909259482;;MERCK GLOBAL HEALTH INNOVATION FUND LLC;OPGEN INC.;US;2835 / 8071 / 8731;Capital Increase 9.586%
92.;1909153476;07.10.2014;MERCK GLOBAL HEALTH INNOVATION FUND LLC;EXOSTAR LLC;US;7374;Minority stake unknown %
93.;1909259934;14.07.2015;MERCK GLOBAL HEALTH INNOVATION FUND LLC;MEDCPU INC.;US;7374;Minority stake unknown %
94.;1601177853;31.01.2010;MERCK GLOBAL HEALTH INNOVATION FUND LLC;IDERA PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
95.;1909321262;14.12.2015;MERCK GLOBAL HEALTH INNOVATION FUND LLC;INTHERA BIOSCIENCE AG;CH;8731;Minority stake unknown %
96.;1601462392;08.04.2013;MERCK GLOBAL HEALTH INNOVATION FUND LLC;CANBEX THERAPEUTICS LTD;GB;2834 / 8731;Minority stake unknown %
97.;1909047611;02.12.2013;MERCK GLOBAL HEALTH INNOVATION FUND LLC;TOCOPHERX;US;2834 / 8731;Minority stake unknown %
98.;1601446896;14.02.2013;MERCK GLOBAL HEALTH INNOVATION FUND LLC;ODYSSEY THERA INC.;US;2834 / 8731;Minority stake unknown %
99.;1601391305;30.07.2012;MERCK GLOBAL HEALTH INNOVATION FUND LLC;PREXTON THERAPEUTICS SA;CH;2834 / 8731;Minority stake unknown %
100.;1941045119;21.02.2018;MERCK GLOBAL HEALTH INNOVATION FUND LLC;FANAI INC.;US;7374;Minority stake unknown %
101.;1909219355;07.04.2015;MERCK GLOBAL HEALTH INNOVATION FUND LLC;AYOGO HEALTH INC.;CA;7372 / 7374;Minority stake unknown %
102.;1941046347;22.05.2018;MERCK GLOBAL HEALTH INNOVATION FUND LLC;DIGITAL THERAPEUTICS LTD;GB;7371 / 7372;Minority stake unknown %
103.;1941125623;16.08.2018;MERCK GLOBAL HEALTH INNOVATION FUND LLC;VANTAGEPOINT INC.;US;7311 / 8742 / 8743;Minority stake unknown %
104.;1941125184;15.08.2018;MERCK GLOBAL HEALTH INNOVATION FUND LLC;VANTAGE POINT;US;7371 / 7372;Minority stake unknown %
105.;1941113117;25.07.2018;MERCK GLOBAL HEALTH INNOVATION FUND LLC;SUPER XYZ INC.;US;8999;Minority stake unknown %
106.;37836;09.09.1998;MERCK GLOBAL HEALTH INNOVATION FUND LLC;MEDAREX INC.;US;2834 / 8731;Minority stake unknown %
107.;36357;26.06.1998;MERCK GLOBAL HEALTH INNOVATION FUND LLC;PHARMACEUTICAL RESOURCES INC.;US;2834;Minority stake 36%
108.;103691;06.12.2001;MERCK GLOBAL HEALTH INNOVATION FUND LLC;SOL-GEL TECHNOLOGIES LTD;IL;2834 / 8731;Minority stake unknown %
109.;1601372211;30.05.2012;MERCK GLOBAL HEALTH INNOVATION FUND LLC;QLIGHT NANOTECH LTD;IL;3674;Capital Increase unknown stake %
110.;1909014617;29.08.2013;MERCK GLOBAL HEALTH INNOVATION FUND LLC;OBSEVA SA;CH;2834 / 8731;Minority stake unknown %
111.;1909024992;30.09.2013;MERCK GLOBAL HEALTH INNOVATION FUND LLC;GENOMEDX BIOSCIENCES INC.;CA;2835 / 8731;Minority stake unknown %
112.;1909043347;19.11.2013;MERCK GLOBAL HEALTH INNOVATION FUND LLC;YISSUM TECHNOLOGY TRANSFER COMPANY of THE HEBREW UNIVERSITY of JERUSALEM;IL;8999;Minority stake unknown %
113.;1909077135;18.02.2014;MERCK GLOBAL HEALTH INNOVATION FUND LLC;SYNAFFIX BV;NL;8731;Minority stake unknown %
114.;1909210309;13.03.2015;MERCK GLOBAL HEALTH INNOVATION FUND LLC;LIAISON TECHNOLOGIES INC.;US;7373 / 7374 / 7376;Minority stake unknown %
115.;1909224599;21.04.2015;MERCK GLOBAL HEALTH INNOVATION FUND LLC;PROGENY INC.;US;7374;Minority stake unknown %
116.;1909252371;19.11.2013;MERCK GLOBAL HEALTH INNOVATION FUND LLC;QLIGHT NANOTECH LTD;IL;3674;Capital Increase unknown stake %
117.;1943039655;21.06.2018;MERCK GLOBAL HEALTH INNOVATION FUND LLC;MIGHTY BEAR GAMES PTE LTD;SG;7372;Minority stake unknown %
