;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
30.;345503;18.05.2005;SR ONE LTD;ZELOS THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
31.;135478;27.03.2008;SR ONE LTD;SCYNEXIS INC.;US;2834 / 8731;Minority stake unknown %
32.;1601085405;14.01.2013;SR ONE LTD;AILERON THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
33.;1909091149;07.04.2014;SR ONE LTD;ALIOS BIOPHARMA INC.;US;2834 / 8731;Minority stake unknown %
34.;1909323856;22.12.2015;SR ONE LTD;EFFECTOR THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
35.;1909316090;03.12.2015;SR ONE LTD;TRUE NORTH THERAPEUTICS INC.;US;8731;Minority stake unknown %
36.;483620;12.10.2006;SR ONE LTD;MORPHOTEK INC.;US;2834 / 8731;Minority stake unknown %
37.;119591;25.03.2002;SR ONE LTD;MEMORY PHARMACEUTICALS CORPORATION;US;2834 / 8731;Minority stake unknown %
38.;1909235011;19.05.2015;SR ONE LTD;PSIOXUS THERAPEUTICS LTD;GB;2834 / 8731;Minority stake unknown %
39.;194438;08.09.2003;SR ONE LTD;THERION BIOLOGICS CORPORATION;US;2833 / 2834 / 2835 / 2836 / 8731;Minority stake unknown %
40.;1909608583;24.07.2017;SR ONE LTD;EFFECTOR THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
41.;1601041555;22.03.2012;SR ONE LTD;ANAPHORE INC.;US;2833 / 2834 / 2835 / 2836 / 8731;Minority stake unknown %
42.;1601421934;19.11.2012;SR ONE LTD;APPLIED GENETIC TECHNOLOGIES CORPORATION;US;2834 / 8731;Minority stake unknown %
43.;1601193450;06.06.2011;SR ONE LTD;CONSTELLATION PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
44.;656040;30.04.2008;SR ONE LTD;CONCERT PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
45.;194452;30.10.2001;SR ONE LTD;THERION BIOLOGICS CORPORATION;US;2833 / 2834 / 2835 / 2836 / 8731;Minority stake unknown %
46.;1601415671;29.10.2012;SR ONE LTD;PRINCIPIA BIOPHARMA INC.;US;2834 / 8731;Minority stake unknown %
47.;1601414968;25.10.2012;SR ONE LTD;THRASOS THERAPEUTICS INC.;CA;2834 / 8731;Minority stake unknown %
48.;1601243619;03.01.2011;SR ONE LTD;GENOCEA BIOSCIENCES INC.;US;2836 / 8731;Minority stake unknown %
49.;1909218336;07.04.2015;SR ONE LTD;TRUE NORTH THERAPEUTICS INC.;US;8731;Minority stake unknown %
50.;583116;09.10.2007;SR ONE LTD;METASTATIX INC.;US;2834 / 8731;Minority stake unknown %
51.;1909042574;29.10.2014;SR ONE LTD;AILERON THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
52.;327612;16.03.2005;SR ONE LTD;TORREYPINES THERAPEUTICS INC. (OLD);US;2834 / 8731;Minority stake unknown %
53.;1601360551;09.07.2012;SR ONE LTD;PSIOXUS THERAPEUTICS LTD;GB;2834 / 8731;Minority stake unknown %
54.;1909322551;18.12.2015;SR ONE LTD;NAVITOR PHARMACEUTICALS INC.;US;8731;Minority stake unknown %
55.;590391;31.10.2007;SR ONE LTD;SYNTAXIN LTD;GB;2834 / 8731;Minority stake unknown %
56.;1909042473;18.11.2013;SR ONE LTD;MISSION THERAPEUTICS LTD;GB;8731;Minority stake unknown %
57.;1909155957;14.10.2014;SR ONE LTD;BICYCLE THERAPEUTICS LTD;GB;8731;Minority stake unknown %
58.;1601051297;11.06.2009;SR ONE LTD;ALIOS BIOPHARMA INC.;US;2834 / 8731;Minority stake unknown %
59.;385425;11.10.2005;SR ONE LTD;TRIGEN HOLDINGS AG;GB;2834 / 8731;Minority stake unknown %
60.;477615;19.09.2006;SR ONE LTD;ADDEX PHARMACEUTICALS SA;CH;2834 / 8731;Minority stake unknown %
61.;1909292471;29.09.2015;SR ONE LTD;ASCENEURON SA;CH;8731;Minority stake unknown %
62.;178188;18.05.2000;SR ONE LTD;XENOGEN CORPORATION;US;8731;Minority stake unknown %
63.;1909558071;20.03.2017;SR ONE LTD;PULMOCIDE LTD;GB;8731;Minority stake unknown %
64.;515285;13.02.2007;SR ONE LTD;LOCUS PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
65.;1909397992;02.02.2016;SR ONE LTD;SPERO THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
66.;1909243735;08.06.2015;SR ONE LTD;SPERO THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
67.;1941011705;04.12.2017;SR ONE LTD;ATOX BIO INC.;US;2834 / 8731;Minority stake unknown %
68.;1909016621;04.09.2013;SR ONE LTD;IPIERIAN INC.;US;2834 / 8731;Minority stake unknown %
69.;1601017189;24.07.2008;SR ONE LTD;NUPATHE INC.;US;2834 / 8731;Minority stake unknown %
70.;190957;18.09.2003;SR ONE LTD;CONFORMA THERAPEUTICS CORPORATION;US;2834 / 8731;Minority stake unknown %
71.;1601410372;10.10.2012;SR ONE LTD;GENOCEA BIOSCIENCES INC.;US;2836 / 8731;Minority stake unknown %
72.;590945;01.11.2007;SR ONE LTD;NOVALAR PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
73.;374499;02.09.2005;SR ONE LTD;ALGETA ASA;NO;2834 / 8731;Minority stake unknown %
74.;1601228106;11.11.2010;SR ONE LTD;SYNTAXIN LTD;GB;2834 / 8731;Minority stake unknown %
75.;1601209693;21.10.2010;SR ONE LTD;DICERNA PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
76.;122514;05.05.2002;SR ONE LTD;POINT BIOMEDICAL CORPORATION;US;3841 / 8731 / 8734;Minority stake unknown %
77.;1601406505;27.09.2012;SR ONE LTD;ILLUMINOSS MEDICAL INC.;US;3841;Minority stake unknown %
78.;1601202316;08.09.2010;SR ONE LTD;IPIERIAN INC.;US;2834 / 8731;Minority stake unknown %
79.;444174;07.08.2006;SR ONE LTD;CABRELLIS PHARMACEUTICALS CORPORATION;US;2834 / 8731;Minority stake unknown %
80.;272222;19.08.2004;SR ONE LTD;POINT BIOMEDICAL CORPORATION;US;3841 / 8731 / 8734;Minority stake unknown %
81.;326303;10.03.2005;SR ONE LTD;NOVALAR PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
82.;245672;28.01.2002;SR ONE LTD;GRYPHON SCIENCES INC.;US;2834 / 8731;Minority stake unknown %
83.;226623;18.02.2004;SR ONE LTD;MORPHOTEK INC.;US;2834 / 8731;Minority stake unknown %
84.;1601045753;26.01.2009;SR ONE LTD;RIB-X PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
85.;245688;20.12.2001;SR ONE LTD;MITOKOR INC.;US;8731;Minority stake unknown %
86.;178050;15.11.2001;SR ONE LTD;XENOGEN CORPORATION;US;8731;Minority stake unknown %
87.;1909569955;20.04.2017;SR ONE LTD;ZAPPRX INC.;US;7374;Minority stake unknown %
88.;1601281916;28.06.2011;SR ONE LTD;NIMBUS DISCOVERY LLC;US;2834 / 8731;Minority stake unknown %
89.;449965;20.01.2005;SR ONE LTD;OCTOPLUS NV;NL;2834 / 8731;Minority stake unknown %
90.;1909116093;19.06.2014;SR ONE LTD;NAVITOR PHARMACEUTICALS INC.;US;8731;Minority stake unknown %
91.;1909128142;24.07.2014;SR ONE LTD;ATOX BIO INC.;US;2834 / 8731;Minority stake unknown %
92.;1601053878;19.02.2009;SR ONE LTD;GENOCEA BIOSCIENCES INC.;US;2836 / 8731;Minority stake unknown %
93.;546238;07.06.2007;SR ONE LTD;7TM PHARMA A/S;DK;2834 / 8731;Minority stake unknown %
94.;626705;31.12.2006;SR ONE LTD;TRINITY BIOSYSTEMS INC.;US;2834 / 8731;Minority stake unknown %
95.;1909206495;04.03.2015;SR ONE LTD;MACROLIDE PHARMACEUTICALS INC.;US;2833 / 8731;Minority stake unknown %
96.;1909016623;17.06.2014;SR ONE LTD;TRUE NORTH THERAPEUTICS INC.;US;8731;Minority stake unknown %
97.;1601263089;13.04.2011;SR ONE LTD;F-STAR BIOTECHNOLOGISCHE FORSCHUNGS UND ENTWICKLUNGSGES MBH;AT;2834 / 8731;Minority stake unknown %
98.;1909499024;20.10.2016;SR ONE LTD;RECIPROCAL LABS CORPORATION;US;3845 / 7372 / 8731;Minority stake unknown %
99.;372037;25.04.2006;SR ONE LTD;PROTEZ PHARMACEUTICALS INC.;US;2833 / 2834 / 2835 / 2836 / 8731;Minority stake unknown %
100.;1601321376;18.01.2012;SR ONE LTD;RANA THERAPEUTICS INC.;US;8731;Minority stake unknown %
101.;404352;19.12.2005;SR ONE LTD;HYPNION INC.;US;2834 / 8731;Minority stake unknown %
102.;1909065126;17.12.2010;SR ONE LTD;GENOCEA BIOSCIENCES INC.;US;2836 / 8731;Minority stake unknown %
103.;1941088733;30.05.2018;SR ONE LTD;RECIPROCAL LABS CORPORATION;US;3845 / 7372 / 8731;Minority stake unknown %
104.;1941060529;02.04.2018;SR ONE LTD;MACROLIDE PHARMACEUTICALS INC.;US;2833 / 8731;Minority stake unknown %
105.;1601270427;08.07.2011;SR ONE LTD;SPRINGLEAF THERAPEUTICS;US;8731;Minority stake unknown %
106.;207600;21.11.2003;SR ONE LTD;PROTEIN FOREST INC.;US;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679 / 3829 / 8731;Minority stake unknown %
107.;135347;29.10.2002;SR ONE LTD;NEUROGENETICS INC.;US;2834 / 8731;Minority stake unknown %
108.;1601072732;27.04.2009;SR ONE LTD;PROTAFFIN BIOTECHNOLOGIE AG;AT;2836 / 8731;Minority stake unknown %
109.;1601375764;05.06.2012;SR ONE LTD;AUXOGYN INC.;US;3845 / 8731;Minority stake unknown %
110.;1601233686;13.12.2010;SR ONE LTD;SEMPRUS BIOSCIENCES CORPORATION;US;3841 / 8731;Minority stake unknown %
111.;177294;18.07.2002;SR ONE LTD;SCION PHARMACEUTICALS INC.;US;2833 / 2834 / 2835 / 2836 / 8731;Minority stake unknown %
112.;1601429633;12.12.2012;SR ONE LTD;RIVER VISION DEVELOPMENT CORPORATION;US;8731;Minority stake unknown %
113.;271711;17.08.2004;SR ONE LTD;CYDEX INC.;US;2834 / 8731;Minority stake unknown %
114.;1909217088;31.03.2015;SR ONE LTD;THRASOS THERAPEUTICS INC.;CA;2834 / 8731;Minority stake unknown %
115.;1907037584;27.03.2014;SR ONE LTD;RUIYI INC.;CN;8731;Minority stake unknown %
116.;212251;04.04.2000;SR ONE LTD;COGENT NEUROSCIENCE INC.;US;8731;Minority stake unknown %
117.;78449;16.11.2000;SR ONE LTD;ONYVAX LTD;GB;2834 / 8731;Minority stake unknown %
118.;243987;19.11.2001;SR ONE LTD;AEGIS ANALYTICAL CORPORATION;US;7371 / 7372;Minority stake unknown %
119.;479821;26.09.2006;SR ONE LTD;RESISTENTIA PHARMACEUTICALS AB;SE;2834 / 8731;Minority stake unknown %
120.;492784;16.11.2006;SR ONE LTD;PHARMAKODEX LTD;GB;2834 / 8731;Minority stake unknown %
121.;1909034138;23.10.2013;SR ONE LTD;F-STAR ALPHA LTD;GB;2834;Minority stake unknown %
122.;205225;13.11.2003;SR ONE LTD;LINGUAGEN CORPORATION;US;8731;Minority stake unknown %
123.;1601411145;12.09.2008;SR ONE LTD;SYNOVEX CORPORATION;US;2834 / 8731;Minority stake unknown %
124.;327863;02.05.2005;SR ONE LTD;CONFORMA THERAPEUTICS CORPORATION;US;2834 / 8731;Minority stake unknown %
125.;1601295397;25.08.2011;SR ONE LTD;MISSION THERAPEUTICS LTD;GB;8731;Minority stake unknown %
126.;48257;01.07.1999;SR ONE LTD;MEDIDESK GROUP PLC;GB;7374;Minority stake unknown %
127.;1601019435;25.09.2008;SR ONE LTD;ADDEX PHARMACEUTICALS SA;CH;2834 / 8731;Minority stake 3%
128.;1601132789;09.11.2009;SR ONE LTD;TRINITY BIOSYSTEMS INC.;US;2834 / 8731;Minority stake unknown %
129.;1909072950;11.02.2014;SR ONE LTD;HTG MOLECULAR DIAGNOSTICS INC.;US;3826 / 8071;Minority stake unknown %
130.;1601428572;10.12.2012;SR ONE LTD;BICYCLE THERAPEUTICS LTD;GB;8731;Minority stake unknown %
131.;1601266614;18.02.2011;SR ONE LTD;CALCIMEDICA INC.;US;8731;Minority stake unknown %
132.;1601454599;11.03.2013;SR ONE LTD;PROGENITOR LABS LTD;GB;8731;Minority stake unknown %
133.;1909217668;02.04.2015;SR ONE LTD;ZAPPRX INC.;US;7374;Minority stake unknown %
134.;136813;27.02.2002;SR ONE LTD;ALERE MEDICAL INC.;US;6411 / 7371 / 8082;Minority stake unknown %
135.;158152;24.03.2003;SR ONE LTD;ALERE MEDICAL INC.;US;6411 / 7371 / 8082;Minority stake unknown %
136.;243977;04.08.2000;SR ONE LTD;AEGIS ANALYTICAL CORPORATION;US;7371 / 7372;Minority stake unknown %
137.;474778;07.09.2006;SR ONE LTD;METASTATIX INC.;US;2834 / 8731;Minority stake unknown %
138.;1909300035;21.10.2015;SR ONE LTD;PURIDIFY LTD;GB;8731;Minority stake unknown %
139.;1601056373;25.02.2009;SR ONE LTD;OCTOPLUS NV;NL;2834 / 8731;Minority stake 9.889%
140.;159640;02.04.2003;SR ONE LTD;CLAREOS INC.;US;7371 / 7372;Minority stake unknown %
141.;1909092120;09.04.2014;SR ONE LTD;SPERO THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
142.;235695;23.01.2001;SR ONE LTD;ADMETRIC BIOCHEM INC.;US;2834 / 8731;Minority stake unknown %
143.;561041;30.07.2007;SR ONE LTD;CALCIMEDICA INC.;US;8731;Minority stake unknown %
144.;1909107597;28.05.2014;SR ONE LTD;PURIDIFY LTD;GB;8731;Minority stake unknown %
145.;1909066600;30.01.2014;SR ONE LTD;ZAPPRX INC.;US;7374;Minority stake unknown %
146.;1601120089;29.04.2010;SR ONE LTD;BICYCLE THERAPEUTICS LTD;GB;8731;Minority stake unknown %
147.;1909154223;07.10.2014;SR ONE LTD;ATOPIX THERAPEUTICS LTD;GB;2834 / 8731;Minority stake unknown %
148.;1909224599;21.04.2015;SR ONE LTD;PROGENY INC.;US;7374;Minority stake unknown %
149.;1941134213;03.10.2016;SR ONE LTD;BICYCLE THERAPEUTICS LTD;GB;8731;Minority stake unknown %
