;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
32.;477615;19.09.2006;ROCHE VENTURE FUND;ADDEX PHARMACEUTICALS SA;CH;2834 / 8731;Minority stake unknown %
33.;274173;12.05.2005;ROCHE VENTURE FUND;AMBIT BIOSCIENCES CORPORATION;US;2834 / 8731;Minority stake unknown %
34.;1909653571;14.11.2017;ROCHE VENTURE FUND;SYAPSE INC.;US;7371 / 7372 / 7374;Minority stake unknown %
35.;1909130072;30.07.2014;ROCHE VENTURE FUND;EPIC SCIENCES INC.;US;2835 / 8071 / 8731;Minority stake unknown %
36.;1601052738;19.05.2009;ROCHE VENTURE FUND;OPSONA THERAPEUTICS LTD;IE;2834 / 8731;Minority stake unknown %
37.;1601246151;12.04.2011;ROCHE VENTURE FUND;CONATUS PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
38.;1941136304;26.09.2018;ROCHE VENTURE FUND;MINORYX THERAPEUTICS SL;ES;2834 / 8731;Minority stake unknown %
39.;1601418100;06.11.2012;ROCHE VENTURE FUND;AMBIT BIOSCIENCES CORPORATION;US;2834 / 8731;Minority stake unknown %
40.;94957;26.07.2001;ROCHE VENTURE FUND;DE NOVO PHARMACEUTICALS LTD;GB;2834 / 8731;Minority stake unknown %
41.;1909448092;08.06.2016;ROCHE VENTURE FUND;OMICIA INC.;US;7372 / 7374;Minority stake unknown %
42.;1909298990;13.10.2015;ROCHE VENTURE FUND;MINORYX THERAPEUTICS SL;ES;2834 / 8731;Minority stake unknown %
43.;1909206495;04.03.2015;ROCHE VENTURE FUND;MACROLIDE PHARMACEUTICALS INC.;US;2833 / 8731;Minority stake unknown %
44.;1909263742;23.07.2015;ROCHE VENTURE FUND;SUTROVAX INC.;US;2834 / 8731;Minority stake unknown %
45.;1601025831;07.01.2009;ROCHE VENTURE FUND;INTRADIGM CORPORATION;US;2834 / 8731;Minority stake unknown %
46.;496931;06.03.2007;ROCHE VENTURE FUND;CYLEX INC.;US;2835 / 3823 / 3841 / 8731;Minority stake unknown %
47.;1909247351;06.01.2015;ROCHE VENTURE FUND;CYTOMX THERAPEUTICS INC.;US;8731;Minority stake unknown %
48.;1909195371;03.02.2015;ROCHE VENTURE FUND;LYSOSOMAL THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
49.;118751;01.08.2002;ROCHE VENTURE FUND;GENMAB A/S;DK;2834 / 8731;Capital Increase unknown stake %
50.;1941060529;02.04.2018;ROCHE VENTURE FUND;MACROLIDE PHARMACEUTICALS INC.;US;2833 / 8731;Minority stake unknown %
51.;1601198585;22.06.2010;ROCHE VENTURE FUND;NEREUS PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
52.;1601302829;15.09.2011;ROCHE VENTURE FUND;HORIZON DISCOVERY LTD;GB;2834 / 8731;Minority stake unknown %
53.;1909031725;17.10.2013;ROCHE VENTURE FUND;BIODESY INC.;US;2834 / 8731;Minority stake unknown %
54.;1601285609;14.07.2011;ROCHE VENTURE FUND;DVS SCIENCES INC.;US;2835 / 2899 / 3826 / 8731;Minority stake unknown %
55.;1601344773;26.10.2011;ROCHE VENTURE FUND;CURETIS AG;DE;3845;Minority stake unknown %
56.;1601419994;13.11.2012;ROCHE VENTURE FUND;EPIC SCIENCES INC.;US;2835 / 8071 / 8731;Minority stake unknown %
57.;117182;;ROCHE VENTURE FUND;VERNALIS GROUP PLC;GB;2833 / 2834 / 8731 / 8734;Capital Increase unknown stake %
58.;1909469023;02.08.2016;ROCHE VENTURE FUND;VIEWICS INC.;US;7372 / 7374;Minority stake unknown %
59.;1909186268;08.01.2015;ROCHE VENTURE FUND;AVEXIS INC.;US;2834 / 8731;Minority stake unknown %
60.;1601295397;25.08.2011;ROCHE VENTURE FUND;MISSION THERAPEUTICS LTD;GB;8731;Minority stake unknown %
61.;1601123997;14.10.2009;ROCHE VENTURE FUND;ENVOY THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
62.;259610;24.06.2004;ROCHE VENTURE FUND;PROACTA THERAPEUTICS LTD;NZ;2834 / 8731;Minority stake unknown %
63.;137785;06.01.2003;ROCHE VENTURE FUND;ANTISOMA PLC;GB;6799;Minority stake 9.1%
64.;276157;07.09.2004;ROCHE VENTURE FUND;CYLEX INC.;US;2835 / 3823 / 3841 / 8731;Minority stake unknown %
65.;498492;07.12.2006;ROCHE VENTURE FUND;XENON PHARMACEUTICALS INC.;CA;2834 / 8731;Minority stake unknown %
66.;588334;24.10.2007;ROCHE VENTURE FUND;HISTORX INC.;US;8731;Minority stake unknown %
67.;630122;01.06.2008;ROCHE VENTURE FUND;TEKMIRA PHARMACEUTICALS CORPORATION;CA;2833 / 2834 / 2835 / 2836 / 8731;Capital Increase 4%
68.;122662;;ROCHE VENTURE FUND;STRESSGEN BIOTECHNOLOGIES CORPORATION;CA;2834 / 8731;Capital Increase 3%
69.;1909209374;11.03.2015;ROCHE VENTURE FUND;MYSUGR GMBH;AT;7372;Minority stake unknown %
70.;1909101963;12.05.2014;ROCHE VENTURE FUND;LYSOSOMAL THERAPEUTICS INC.;US;2834 / 8731;Minority stake unknown %
71.;288599;27.10.2004;ROCHE VENTURE FUND;PHARMASSET INC.;US;2834 / 8731;Minority stake unknown %
72.;1601453889;11.03.2013;ROCHE VENTURE FUND;MACULOGIX INC.;US;3841 / 8731;Minority stake unknown %
73.;164882;30.04.2003;ROCHE VENTURE FUND;STRESSGEN BIOTECHNOLOGIES CORPORATION;CA;2834 / 8731;Capital Increase unknown minority stake %
74.;38848;29.10.1998;ROCHE VENTURE FUND;ESEC HOLDING SA;CH;3674;Minority stake 32%
75.;80502;;ROCHE VENTURE FUND;RIBAPHARM INC.;US;2834 / 8731;Minority stake 8.7%
76.;1601215116;07.09.2010;ROCHE VENTURE FUND;REMYND NV;BE;8731;Capital Increase unknown stake %
77.;1909587520;21.11.2013;ROCHE VENTURE FUND;ELOXX PHARMACEUTICALS LTD;IL;2834;Minority stake unknown %
